code,name,sector,exchange
603126,中材节能,,SH
603127,昭衍新药,,SH
603128,华贸物流,,SH
603129,春风动力,,SH
603130,云中马,,SH
603131,上海沪工,,SH
603132,金徽股份,,SH
603135,中重科技,,SH
603136,天目湖,,SH
603137,恒尚节能,,SH
603138,海量数据,,SH
603139,康惠股份,,SH
603150,万朗磁塑,,SH
603151,邦基科技,,SH
603153,上海建科,,SH
603155,新亚强,,SH
603156,养元饮品,,SH
603158,腾龙股份,,SH
603159,上海亚虹,,SH
603160,汇顶科技,,SH
603161,科华控股,,SH
603162,海通发展,,SH
603163,圣晖集成,,SH
603165,荣晟环保,,SH
603166,福达股份,,SH
603167,渤海轮渡,,SH
603168,莎普爱思,,SH
603169,兰石重装,,SH
603170,宝立食品,,SH
603171,税友股份,,SH
603172,万丰股份,,SH
603173,福斯达,,SH
603175,超颖电子,,SH
603176,汇通集团,,SH
603177,德创环保,,SH
603178,圣龙股份,,SH
603179,新泉股份,,SH
603180,金牌家居,,SH
603181,皇马科技,,SH
603182,嘉华股份,,SH
603183,建研院,,SH
603185,弘元绿能,,SH
603186,华正新材,,SH
603187,海容冷链,,SH
603188,亚邦股份,,SH
603189,*ST网达,,SH
603190,亚通精工,,SH
603191,望变电气,,SH
603192,汇得科技,,SH
603193,润本股份,,SH
603194,中力股份,,SH
603195,公牛集团,,SH
603196,璞源材料,,SH
603197,保隆科技,,SH
603198,迎驾贡酒,,SH
603199,九华旅游,,SH
603200,上海洗霸,,SH
603201,常润股份,,SH
603202,天有为,,SH
603203,快克智能,,SH
603205,健尔康,,SH
603206,嘉环科技,,SH
603207,小方制药,,SH
603208,江山欧派,,SH
603209,兴通股份,,SH
603210,泰鸿万立,,SH
603211,晋拓股份,,SH
603212,赛伍技术,,SH
603213,镇洋发展,,SH
603214,爱婴室,,SH
603215,比依股份,,SH
603216,梦天家居,,SH
603217,元利科技,,SH
603218,日月股份,,SH
603219,富佳股份,,SH
603220,中贝通信,,SH
603221,爱丽家居,,SH
603222,济民健康,,SH
603223,恒通股份,,SH
603225,新凤鸣,,SH
603226,菲林格尔,,SH
603227,雪峰科技,,SH
603228,景旺电子,,SH
603229,奥翔药业,,SH
603230,内蒙新华,,SH
603231,索宝蛋白,,SH
603232,格尔软件,,SH
603233,大参林,,SH
603235,天新药业,,SH
603236,移远通信,,SH
603237,五芳斋,,SH
603238,诺邦股份,,SH
603239,浙江仙通,,SH
603248,锡华科技,,SH
603255,鼎际得,,SH
603256,宏和科技,,SH
603257,中国瑞林,,SH
603258,电魂网络,,SH
603259,药明康德,,SH
603260,合盛硅业,,SH
603261,立航科技,,SH
603262,技源集团,,SH
603266,天龙股份,,SH
603267,鸿远电子,,SH
603268,松发股份,,SH
603269,海鸥股份,,SH
603270,金帝股份,,SH
603271,永杰新材,,SH
603272,*ST联翔,,SH
603273,天元智能,,SH
603275,众辰科技,,SH
603276,恒兴新材,,SH
603277,银都股份,,SH
603278,大业股份,,SH
603279,景津装备,,SH
603280,南方路机,,SH
603281,江瀚新材,,SH
603282,亚光股份,,SH
603283,赛腾股份,,SH
603284,林平发展,,SH
603285,键邦股份,,SH
603286,日盈电子,,SH
603288,海天味业,,SH
603289,泰瑞机器,,SH
603290,斯达半导,,SH
603291,联合水务,,SH
603293,埃泰克,,SH
603296,华勤技术,,SH
603297,永新光学,,SH
603298,杭叉集团,,SH
603299,苏盐井神,,SH
603300,海南华铁,,SH
603301,振德医疗,,SH
603303,得邦照明,,SH
603305,旭升集团,,SH
603306,华懋科技,,SH
603307,扬州金泉,,SH
603308,应流股份,,SH
603309,维力医疗,,SH
603310,巍华新材,,SH
603311,金海高科,,SH
603312,西典新能,,SH
603313,梦百合,,SH
603315,福鞍股份,,SH
603316,诚邦股份,,SH
603317,天味食品,,SH
603318,水发燃气,,SH
603319,美湖股份,,SH
603320,迪贝电气,,SH
603321,梅轮电梯,,SH
603322,超讯科技,,SH
603323,苏农银行,,SH
603324,盛剑科技,,SH
603325,博隆技术,,SH
603326,我乐家居,,SH
603327,福蓉科技,,SH
603328,依顿电子,,SH
603329,上海雅仕,,SH
603330,天洋新材,,SH
603331,百达精工,,SH
603332,苏州龙杰,,SH
603333,福华尚纬,,SH
603334,丰倍生物,,SH
603335,迪生力,,SH
603336,宏辉果蔬,,SH
603337,杰克科技,,SH
603338,浙江鼎力,,SH
603339,四方科技,,SH
603341,龙旗科技,,SH
603344,星德胜,,SH
603345,安井食品,,SH
603348,文灿股份,,SH
603350,安乃达,,SH
603351,威尔药业,,SH
603352,至信股份,,SH
603353,和顺石油,,SH
603355,莱克电气,,SH
603356,华菱精工,,SH
603357,设计总院,,SH
603358,华达科技,,SH
603359,*ST东珠,,SH
603360,百傲化学,,SH
603363,傲农生物,,SH
603365,水星家纺,,SH
603366,日出东方,,SH
603367,辰欣药业,,SH
603368,柳药集团,,SH
603369,今世缘,,SH
603370,华新精科,,SH
603373,安邦护卫,,SH
603375,盛景微,,SH
603376,大明电子,,SH
603377,ST东时,,SH
603378,*ST亚士,,SH
603379,三美股份,,SH
603380,易德龙,,SH
603381,永臻股份,,SH
603382,海阳科技,,SH
603383,顶点软件,,SH
603385,惠达卫浴,,SH
603386,骏亚科技,,SH
603387,基蛋生物,,SH
603389,亚振家居,,SH
603390,通达电气,,SH
603391,力聚热能,,SH
603392,万泰生物,,SH
603393,新天然气,,SH
603395,红四方,,SH
603396,金辰股份,,SH
603398,*ST沐邦,,SH
603399,永杉锂业,,SH
603400,华之杰,,SH
603402,陕西旅游,,SH
603406,XD天富龙,,SH
603407,长裕集团,,SH
603408,建霖家居,,SH
603409,汇通控股,,SH
603416,信捷电气,,SH
603418,友升股份,,SH
603421,鼎信通讯,,SH
603429,*ST集友,,SH
603435,嘉德利,,SH
603439,三力制药,,SH
603444,吉比特,,SH
603456,九洲药业,,SH
603458,勘设股份,,SH
603459,红板科技,,SH
603466,风语筑,,SH
603468,津富士达,,SH
603477,巨星农牧,,SH
603486,科沃斯,,SH
603488,展鹏科技,,SH
603489,八方股份,,SH
603496,恒为科技,,SH
603499,翔港科技,,SH
603500,祥和实业,,SH
603501,豪威集团,,SH
603505,金石资源,,SH
603506,南都物业,,SH
603507,振江股份,,SH
603508,思维列控,,SH
603511,爱慕股份,,SH
603515,欧普照明,,SH
603516,淳中科技,,SH
603517,ST绝味,,SH
603518,锦泓集团,,SH
603519,立霸股份,,SH
603520,司太立,,SH
603527,众源新材,,SH
603528,多伦科技,,SH
603529,爱玛科技,,SH
603530,神马电力,,SH
603533,掌阅科技,,SH
603535,嘉诚国际,,SH
603536,惠发食品,,SH
603538,美诺华,,SH
603551,奥普科技,,SH
603556,海兴电力,,SH
603557,*ST起步,,SH
603558,健盛集团,,SH
603559,中通国脉,,SH
603565,中谷物流,,SH
603566,普莱柯,,SH
603567,珍宝岛,,SH
603568,伟明环保,,SH
603569,长久物流,,SH
603577,汇金通,,SH
603578,三星新材,,SH
603579,荣泰健康,,SH
603580,艾艾精工,,SH
603583,捷昌驱动,,SH
603585,苏利股份,,SH
603586,金麒麟,,SH
603587,地素时尚,,SH
603588,高能环境,,SH
603589,口子窖,,SH
603590,康辰药业,,SH
603595,ST东尼,,SH
603596,伯特利,,SH
603598,引力传媒,,SH
603599,广信股份,,SH
603600,永艺股份,,SH
603601,再升科技,,SH
603602,纵横通信,,SH
603605,珀莱雅,,SH
603606,东方电缆,,SH
603607,京华激光,,SH
603608,天创时尚,,SH
603609,禾丰股份,,SH
603610,麒盛科技,,SH
603611,诺力股份,,SH
603612,索通发展,,SH
603613,国联股份,,SH
603615,茶花股份,,SH
603616,韩建河山,,SH
603617,君禾股份,,SH
603618,杭电股份,,SH
603619,中曼石油,,SH
603626,科森科技,,SH
603628,清源股份,,SH
603629,利通电子,,SH
603630,拉芳家化,,SH
603633,徕木股份,,SH
603636,南威软件,,SH
603637,镇海股份,,SH
603638,艾迪精密,,SH
603639,海利尔,,SH
603648,畅联股份,,SH
603650,彤程新材,,SH
603655,朗博科技,,SH
603656,泰禾智能,,SH
603657,春光科技,,SH
603658,安图生物,,SH
603659,璞泰来,,SH
603660,苏州科达,,SH
603661,恒林股份,,SH
603662,柯力传感,,SH
603663,三祥新材,,SH
603665,康隆达,,SH
603666,亿嘉和,,SH
603667,五洲新春,,SH
603668,天马科技,,SH
603669,灵康药业,,SH
603676,卫信康,,SH
603677,奇精机械,,SH
603678,火炬电子,,SH
603679,华体科技,,SH
603680,今创集团,,SH
603681,永冠新材,,SH
603682,锦和商管,,SH
603683,晶华新材,,SH
603685,晨丰科技,,SH
603686,福龙马,,SH
603687,大胜达,,SH
603688,石英股份,,SH
603689,皖天然气,,SH
603690,至纯科技,,SH
603693,江苏新能,,SH
603696,安记食品,,SH
603697,有友食品,,SH
603698,航天工程,,SH
603699,纽威股份,,SH
603700,宁水集团,,SH
603701,德宏股份,,SH
603703,盛洋科技,,SH
603706,东方环宇,,SH
603707,健友股份,,SH
603708,家家悦,,SH
603709,中源家居,,SH
603711,香飘飘,,SH
603712,七一二,,SH
603713,密尔克卫,,SH
603716,塞力医疗,,SH
603717,天域生物,,SH
603718,*ST海利,,SH
603719,良品铺子,,SH
603721,中广天择,,SH
603722,阿科力,,SH
603725,天安新材,,SH
603726,朗迪集团,,SH
603727,博迈科,,SH
603728,鸣志电器,,SH
603729,ST龙韵,,SH
603730,岱美股份,,SH
603733,仙鹤股份,,SH
603737,三棵树,,SH
603738,泰晶科技,,SH
603739,蔚蓝生物,,SH
603755,日辰股份,,SH
603757,大元泵业,,SH
603758,秦安股份,,SH
603759,海天股份,,SH
603766,隆鑫通用,,SH
603767,中马传动,,SH
603768,常青股份,,SH
603773,沃格光电,,SH
603776,永安行,,SH
603777,来伊份,,SH
603778,国晟科技,,SH
603779,威龙股份,,SH
603786,科博达,,SH
603787,新日股份,,SH
603788,宁波高发,,SH
603789,ST星农,,SH
603790,雅运股份,,SH
603797,联泰环保,,SH
603798,康普顿,,SH
603799,华友钴业,,SH
603800,洪田股份,,SH
603801,志邦家居,,SH
603803,瑞斯康达,,SH
603806,福斯特,,SH
603808,歌力思,,SH
603809,豪能股份,,SH
603810,丰山集团,,SH
603811,诚意药业,,SH
603813,原尚股份,,SH
603815,交建股份,,SH
603816,顾家家居,,SH
603817,海峡环保,,SH
603818,曲美家居,,SH
603819,神力股份,,SH
603822,ST嘉澳,,SH
603823,百合花,,SH
603825,ST华扬,,SH
603826,坤彩科技,,SH
603828,*ST利达,,SH
603829,洛凯股份,,SH
603833,欧派家居,,SH
603836,海程邦达,,SH
603838,*ST四通,,SH
603839,安正时尚,,SH
603843,*ST正平,,SH
603848,好太太,,SH
603855,华荣股份,,SH
603856,东宏股份,,SH
603858,步长制药,,SH
603859,能科科技,,SH
603860,中公高科,,SH
603861,白云电器,,SH
603863,松炀资源,,SH
603866,桃李面包,,SH
603867,新化股份,,SH
603868,飞科电器,,SH
603869,ST智知,,SH
603871,嘉友国际,,SH
603876,鼎胜新材,,SH
603877,太平鸟,,SH
603878,武进不锈,,SH
603879,永悦科技,,SH
603880,南卫股份,,SH
603881,数据港,,SH
603882,金域医学,,SH
603883,老百姓,,SH
603885,吉祥航空,,SH
603886,元祖股份,,SH
603887,城地香江,,SH
603888,新华网,,SH
603889,新澳股份,,SH
603890,春秋电子,,SH
603893,瑞芯微,,SH
603895,天永智能,,SH
603896,寿仙谷,,SH
603897,长城科技,,SH
603898,好莱客,,SH
603899,晨光股份,,SH
603900,莱绅通灵,,SH
603901,永创智能,,SH
603903,中持股份,,SH
603906,龙蟠科技,,SH
603908,牧高笛,,SH
603909,建发合诚,,SH
603912,佳力图,,SH
603915,国茂股份,,SH
603916,苏博特,,SH
603917,合力科技,,SH
603918,金桥信息,,SH
603919,金徽酒,,SH
603920,世运电路,,SH
603922,ST金鸿顺,,SH
603926,铁流股份,,SH
603927,中科软,,SH
603928,兴业股份,,SH
603929,亚翔集成,,SH
603931,格林达,,SH
603933,睿能科技,,SH
603936,博敏电子,,SH
603937,丽岛新材,,SH
603938,三孚股份,,SH
603939,益丰药房,,SH
603948,建业股份,,SH
603949,雪龙集团,,SH
603950,长源东谷,,SH
603955,大千生态,,SH
603956,威派格,,SH
603958,哈森股份,,SH
603959,ST百利,,SH
603960,克来机电,,SH
603966,法兰泰克,,SH
603967,中创物流,,SH
603968,醋化股份,,SH
603969,银龙股份,,SH
603970,中农立华,,SH
603976,正川股份,,SH
603977,国泰集团,,SH
603978,深圳新星,,SH
603979,金诚信,,SH
603980,吉华集团,,SH
603982,泉峰汽车,,SH
603983,丸美生物,,SH
603985,恒润股份,,SH
603986,兆易创新,,SH
603987,康德莱,,SH
603988,中电电机,,SH
603989,艾华集团,,SH
603990,麦迪科技,,SH
603991,领先股份,,SH
603992,松霖科技,,SH
603993,洛阳钼业,,SH
603995,甬金股份,,SH
603997,继峰股份,,SH
603998,方盛制药,,SH
603999,读者传媒,,SH
605001,威奥股份,,SH
605003,众望布艺,,SH
605005,合兴股份,,SH
605006,山东玻纤,,SH
605007,五洲特纸,,SH
605008,长鸿高科,,SH
605009,豪悦护理,,SH
605011,杭州热电,,SH
605016,百龙创园,,SH
605018,长华集团,,SH
605020,永和股份,,SH
605028,世茂能源,,SH
605033,美邦股份,,SH
605050,福然德,,SH
605055,迎丰股份,,SH
605056,咸亨国际,,SH
605058,澳弘电子,,SH
605060,联德股份,,SH
605066,天正电气,,SH
605068,明新旭腾,,SH
605069,正和生态,,SH
605077,华康股份,,SH
605080,浙江自然,,SH
605086,龙高股份,,SH
605088,冠盛股份,,SH
605089,味知香,,SH
605090,九丰能源,,SH
605098,行动教育,,SH
605099,共创草坪,,SH
605100,华丰股份,,SH
605108,同庆楼,,SH
605111,新洁能,,SH
605116,奥锐特,,SH
605117,德业股份,,SH
605118,力鼎光电,,SH
605122,四方新材,,SH
605123,派克新材,,SH
605128,上海沿浦,,SH
605133,嵘泰股份,,SH
605136,丽人丽妆,,SH
605138,盛泰集团,,SH
605151,西上海,,SH
605155,西大门,,SH
605158,华达新材,,SH
605162,新中港,,SH
605166,聚合顺,,SH
605167,利柏特,,SH
605168,三人行,,SH
605169,洪通燃气,,SH
605177,东亚药业,,SH
605178,时空科技,,SH
605179,一鸣食品,,SH
605180,华生科技,,SH
605183,确成股份,,SH
605186,健麾信息,,SH
605188,国光连锁,,SH
605189,富春染织,,SH
605196,华通线缆,,SH
605198,安德利,,SH
605199,ST葫芦娃,,SH
605208,永茂泰,,SH
605218,伟时电子,,SH
605222,起帆电缆,,SH
605228,神通科技,,SH
605255,天普股份,,SH
605258,协和电子,,SH
605259,绿田机械,,SH
605266,健之佳,,SH
605268,王力安防,,SH
605277,新亚电子,,SH
605286,同力天启,,SH
605287,德才股份,,SH
605288,凯迪股份,,SH
605289,罗曼股份,,SH
605296,神农集团,,SH
605298,必得科技,,SH
605299,舒华体育,,SH
605300,佳禾食品,,SH
605303,园林股份,,SH
605305,中际联合,,SH
605318,法狮龙,,SH
605319,无锡振华,,SH
605333,沪光股份,,SH
605336,*ST帅电,,SH
605337,李子园,,SH
605338,巴比食品,,SH
605339,南侨食品,,SH
605358,立昂微,,SH
605365,立达信,,SH
605366,宏柏新材,,SH
605368,蓝天燃气,,SH
605369,拱东医疗,,SH
605376,博迁新材,,SH
605377,华旺科技,,SH
605378,野马电池,,SH
605388,均瑶健康,,SH
605389,长龄液压,,SH
605398,新炬网络,,SH
605399,晨光新材,,SH
605488,福莱新材,,SH
605499,东鹏饮料,,SH
605500,森林包装,,SH
605507,国邦医药,,SH
605555,德昌股份,,SH
605566,福莱蒽特,,SH
605567,春雪食品,,SH
605577,龙版传媒,,SH
605580,恒盛能源,,SH
605588,冠石科技,,SH
605589,圣泉集团,,SH
605598,上海港湾,,SH
605599,菜百股份,,SH
